lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss_A,train_loss_R,train_loss_N,train_loss_D,train_loss_C,train_loss_Q,train_loss_E,train_loss_G,train_loss_H,train_loss_I,train_loss_L,train_loss_K,train_loss_M,train_loss_F,train_loss_P,train_loss_S,train_loss_T,train_loss_W,train_loss_Y,train_loss_V,train_loss_-,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss_A,val_loss_R,val_loss_N,val_loss_D,val_loss_C,val_loss_Q,val_loss_E,val_loss_G,val_loss_H,val_loss_I,val_loss_L,val_loss_K,val_loss_M,val_loss_F,val_loss_P,val_loss_S,val_loss_T,val_loss_W,val_loss_Y,val_loss_V,val_loss_-,val_loss
,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.4146806001663208,0.5926898717880249,0.14026285707950592,0.11195884644985199,0.10515137016773224,0.112122543156147,0.12490420788526535,0.09929001331329346,0.10521683841943741,0.11101049184799194,0.06897992640733719,0.09307412058115005,0.1264495998620987,0.10567662864923477,0.07708717882633209,0.10920175164937973,0.1448274850845337,0.11189763993024826,0.07414952665567398,0.08834267407655716,0.09641685336828232,0.11750537902116776,0.09818340092897415,0.06751318275928497,0.08493907749652863,0.1135546863079071,0.06096725910902023,0.13170570135116577
7.5e-07,5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5799,0.41947153210639954,0.6378950476646423,0.14046025276184082,0.13065205514431,0.11532475054264069,0.12266204506158829,0.1129685789346695,0.0766032338142395,0.09211298078298569,0.1052810549736023,0.05766814947128296,0.09516620635986328,0.11913037300109863,0.10079584270715714,0.06820093840360641,0.09769970923662186,0.13480231165885925,0.10234532505273819,0.06912583857774734,0.06969382613897324,0.11985300481319427,0.0834152027964592,0.08740823715925217,0.07002618163824081,0.08545510470867157,0.1131446361541748,0.06628933548927307,0.1293945014476776,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5999,0.4420469105243683,0.5857046246528625,0.18929928541183472,0.17284324765205383,0.15037739276885986,0.16858091950416565,0.13826489448547363,0.12655512988567352,0.12508077919483185,0.09276532381772995,0.08766473084688187,0.09391605108976364,0.14198164641857147,0.14103703200817108,0.11620835959911346,0.1188478022813797,0.18645340204238892,0.12439421564340591,0.1084837093949318,0.10037861764431,0.1313583254814148,0.10981720685958862,0.10416171699762344,0.09767542034387589,0.1278994232416153,0.17125004529953003,0.0935714840888977,0.15728214383125305,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.403110146522522,0.5840269327163696,0.13504548370838165,0.10649474710226059,0.09966172277927399,0.1034226268529892,0.12227416038513184,0.09645522385835648,0.09541434049606323,0.10624688863754272,0.06231170892715454,0.08646690100431442,0.11867565661668777,0.0972462072968483,0.0712222307920456,0.1027279943227768,0.13715383410453796,0.10448703169822693,0.06771063059568405,0.08368588238954544,0.08661801367998123,0.10748986899852753,0.08887021988630295,0.061793360859155655,0.07677764445543289,0.10878255218267441,0.050924837589263916,0.12463321536779404
8.000000000000001e-07,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6199,0.44233238697052,0.5555246472358704,0.1674988865852356,0.1405269354581833,0.15182574093341827,0.13197936117649078,0.14107690751552582,0.10831410437822342,0.11196695268154144,0.12836375832557678,0.0794835239648819,0.11304862052202225,0.14319626986980438,0.11105579137802124,0.07512065768241882,0.1172863245010376,0.14289899170398712,0.1565047800540924,0.09554620832204819,0.11565450578927994,0.09375401586294174,0.1331617683172226,0.09931407123804092,0.0763385072350502,0.09001557528972626,0.12102911621332169,0.07981434464454651,0.14528270065784454,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.4000224471092224,0.5855763554573059,0.13005958497524261,0.10439018160104752,0.09755551815032959,0.10035374760627747,0.11565079540014267,0.09510956704616547,0.08710723370313644,0.10395940393209457,0.060290999710559845,0.08340400457382202,0.1131683811545372,0.09499054402112961,0.06856964528560638,0.10152052342891693,0.13090267777442932,0.10134829580783844,0.06073383614420891,0.08195150643587112,0.08353470265865326,0.10201354324817657,0.08809448033571243,0.058730222284793854,0.07722286880016327,0.10436990112066269,0.04775603115558624,0.12142175436019897
8.500000000000001e-07,6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6399,0.4493829905986786,0.5922329425811768,0.16435031592845917,0.16774821281433105,0.14209668338298798,0.14181123673915863,0.12537343800067902,0.10191985219717026,0.1017681434750557,0.132841557264328,0.0730893537402153,0.08538850396871567,0.11588369309902191,0.09903030842542648,0.07432962208986282,0.10941136628389359,0.1390933245420456,0.10544705390930176,0.07366413623094559,0.10477439314126968,0.09324415773153305,0.10689909011125565,0.11187604069709778,0.07992175221443176,0.10887788236141205,0.10835856199264526,0.07053365558385849,0.13997586071491241,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6599,0.4379828870296478,0.6067856550216675,0.15415848791599274,0.1380939781665802,0.12347936630249023,0.11885324865579605,0.11285355687141418,0.10208351910114288,0.09084819257259369,0.134632870554924,0.06491927802562714,0.07801821827888489,0.11766888201236725,0.09487691521644592,0.08498533815145493,0.09232641011476517,0.15243931114673615,0.11497195810079575,0.08893221616744995,0.083274707198143,0.08081009238958359,0.12213984876871109,0.10310787707567215,0.06878291070461273,0.07645469158887863,0.0987679734826088,0.06589879095554352,0.13363507390022278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.38734766840934753,0.5730568170547485,0.12940466403961182,0.10208337008953094,0.09387173503637314,0.096744604408741,0.11254771798849106,0.08972477912902832,0.0830705463886261,0.09810573607683182,0.055554840713739395,0.0805211216211319,0.10803353041410446,0.08949089050292969,0.06634533405303955,0.09707792103290558,0.12433557957410812,0.09673844277858734,0.0608508326113224,0.07810810953378677,0.07805453985929489,0.09683704376220703,0.08624028414487839,0.057338230311870575,0.07349266111850739,0.10324809700250626,0.04529329761862755,0.11716736108064651
9e-07,6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6799,0.3720959722995758,0.5693872570991516,0.14069849252700806,0.11999744921922684,0.1166173592209816,0.11185897886753082,0.11606679856777191,0.08061627298593521,0.09088092297315598,0.08141480386257172,0.06740716844797134,0.06729473173618317,0.10736145824193954,0.0967579185962677,0.06023229658603668,0.09372138977050781,0.11745543032884598,0.08036113530397415,0.06404418498277664,0.08570355176925659,0.08128789812326431,0.10975126177072525,0.10103604942560196,0.060851097106933594,0.06910259276628494,0.088478222489357,0.053638700395822525,0.11867108196020126,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6999,0.3278202414512634,0.5482020974159241,0.1222468763589859,0.09905873239040375,0.10039671510457993,0.10313522815704346,0.08374503254890442,0.07323569804430008,0.07376965880393982,0.07226501405239105,0.04028397053480148,0.07159685343503952,0.07030697911977768,0.05862690508365631,0.05347834900021553,0.07803501188755035,0.09889038652181625,0.08894366770982742,0.05301981046795845,0.05497576668858528,0.0733351930975914,0.07814037054777145,0.07601514458656311,0.04644487425684929,0.06112854555249214,0.08274737000465393,0.03622565045952797,0.10096555203199387,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.3817228674888611,0.5709027051925659,0.12242747098207474,0.09556559473276138,0.09120303392410278,0.0931628942489624,0.11029049754142761,0.08683041483163834,0.07701199501752853,0.09367559850215912,0.05554317310452461,0.07635306566953659,0.10419763624668121,0.08552101999521255,0.06146126613020897,0.09227751940488815,0.11984162032604218,0.09331284463405609,0.05673664063215256,0.07569007575511932,0.07595512270927429,0.09229486435651779,0.0799141675233841,0.05289958417415619,0.06865865737199783,0.09899880737066269,0.04190356656908989,0.11312417685985565
9.5e-07,7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7199,0.3881818652153015,0.5873347520828247,0.1751682460308075,0.14543361961841583,0.1275784820318222,0.13321398198604584,0.12111445516347885,0.12680977582931519,0.10410771518945694,0.10451789200305939,0.07454788684844971,0.09629321098327637,0.12999118864536285,0.09956710785627365,0.06898090988397598,0.10780568420886993,0.1396063268184662,0.14456473290920258,0.09013642370700836,0.10740246623754501,0.09339025616645813,0.10548520088195801,0.08984482288360596,0.07050521671772003,0.10904791951179504,0.11799877136945724,0.08018261939287186,0.1384744942188263,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7399,0.41839516162872314,0.6118410229682922,0.17230500280857086,0.16182170808315277,0.15155908465385437,0.15288598835468292,0.16627563536167145,0.1270139366388321,0.09994544088840485,0.12049677968025208,0.07273578643798828,0.1272754967212677,0.13621266186237335,0.12203802168369293,0.08943090587854385,0.12248936295509338,0.17197220027446747,0.13439615070819855,0.07905963808298111,0.11876402795314789,0.13560836017131805,0.13647621870040894,0.15376532077789307,0.08887452632188797,0.12188628315925598,0.14835089445114136,0.0700620785355568,0.15599770843982697,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.3835379481315613,0.5739505290985107,0.12246624380350113,0.09795916080474854,0.09007688611745834,0.09272690862417221,0.10794027894735336,0.08911479264497757,0.07835806161165237,0.09687867015600204,0.056084468960762024,0.07327179610729218,0.10496785491704941,0.08672452718019485,0.06367912888526917,0.09689459204673767,0.11751201748847961,0.09375985711812973,0.057626694440841675,0.07988311350345612,0.07664019614458084,0.09204929322004318,0.0832582339644432,0.05475705489516258,0.07192371785640717,0.10077329725027084,0.041930440813302994,0.11424984782934189
1.0000000000000002e-06,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7599,0.3815750777721405,0.5544253587722778,0.16579900681972504,0.13972920179367065,0.12745732069015503,0.13996346294879913,0.11560824513435364,0.08376386761665344,0.11174276471138,0.11675943434238434,0.06003369390964508,0.1143406480550766,0.11666212975978851,0.10630455613136292,0.08978305757045746,0.10479023307561874,0.12946206331253052,0.12686116993427277,0.07209887355566025,0.09089545160531998,0.10254859924316406,0.11282585561275482,0.09576264768838882,0.06782571226358414,0.09744372963905334,0.0926397293806076,0.05951886251568794,0.13246743381023407,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7799,0.32920923829078674,0.5728033185005188,0.13383014500141144,0.106394462287426,0.10451629012823105,0.10637985169887543,0.08553805947303772,0.08844254165887833,0.08672063797712326,0.06212843954563141,0.048913538455963135,0.08145831525325775,0.0849110335111618,0.07882719486951828,0.055321104824543,0.0989455133676529,0.08804064244031906,0.07434263080358505,0.05684712156653404,0.07535243779420853,0.06354975700378418,0.08352231979370117,0.0860213190317154,0.059165213257074356,0.0625670924782753,0.1026366576552391,0.04342371225357056,0.10814107209444046,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.36624675989151,0.5571933388710022,0.1191520020365715,0.09068569540977478,0.08501120656728745,0.0862947404384613,0.1044069305062294,0.08697009831666946,0.07428255677223206,0.08793295919895172,0.05244944989681244,0.07203179597854614,0.09877707064151764,0.07984358817338943,0.06083085015416145,0.08676762878894806,0.11226407438516617,0.0900723785161972,0.052981775254011154,0.07088495790958405,0.07311555743217468,0.08690385520458221,0.0799465924501419,0.05089554190635681,0.06950414925813675,0.09331783652305603,0.039415210485458374,0.10845106095075607
1.0500000000000001e-06,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7999,0.41588643193244934,0.5611456036567688,0.14417698979377747,0.13408373296260834,0.11882825940847397,0.10754318535327911,0.14464522898197174,0.09837189316749573,0.07259241491556168,0.10101520270109177,0.058880820870399475,0.06117734685540199,0.12212570756673813,0.09679976850748062,0.07931338250637054,0.11765364557504654,0.12542417645454407,0.10340140759944916,0.05782134085893631,0.06757165491580963,0.07872942090034485,0.08281423896551132,0.08497951179742813,0.061420194804668427,0.0802321806550026,0.11248765140771866,0.0534149669110775,0.12379764765501022,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8199,0.39520466327667236,0.5391345024108887,0.16768141090869904,0.1277787983417511,0.11867038160562515,0.12100013345479965,0.1190672218799591,0.10282941162586212,0.08877094089984894,0.09846244752407074,0.060881178826093674,0.0744217112660408,0.11460153013467789,0.09763972461223602,0.06284831464290619,0.1090148538351059,0.1292162537574768,0.09441161900758743,0.06614264845848083,0.09724435955286026,0.07537047564983368,0.09972677379846573,0.08830410987138748,0.06969096511602402,0.0699252039194107,0.10439644008874893,0.05316133424639702,0.12391102313995361,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.37810155749320984,0.555137574672699,0.11872711032629013,0.09255054593086243,0.08516931533813477,0.0868193730711937,0.10825387388467789,0.08716045320034027,0.0771293044090271,0.09249642491340637,0.053635124117136,0.07484175264835358,0.10298583656549454,0.08405252546072006,0.06096753105521202,0.09330397844314575,0.11859997361898422,0.0917263999581337,0.05261705815792084,0.07270113378763199,0.07498975843191147,0.09162882715463638,0.08389484137296677,0.051883187144994736,0.07160405069589615,0.09885578602552414,0.040759433060884476,0.11113306134939194
1.1e-06,8250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8399,0.4455079138278961,0.5902687907218933,0.16212281584739685,0.12303268909454346,0.11527684330940247,0.13072547316551208,0.1153828576207161,0.11178350448608398,0.09089802950620651,0.10551045089960098,0.09717510640621185,0.08143261820077896,0.11713295429944992,0.12010129541158676,0.1016039252281189,0.1098516508936882,0.12342170625925064,0.09535828977823257,0.07147775590419769,0.09268607199192047,0.08470817655324936,0.10647133737802505,0.09201373159885406,0.0715935230255127,0.08508551120758057,0.10240914672613144,0.0634118989109993,0.13357201218605042,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8599,0.37225887179374695,0.5563635230064392,0.14851321280002594,0.11950657516717911,0.10499292612075806,0.10348713397979736,0.13563252985477448,0.089301198720932,0.07951436936855316,0.10404041409492493,0.05279502645134926,0.0747055783867836,0.0994415432214737,0.08681405335664749,0.08756884187459946,0.11714378744363785,0.12074024230241776,0.08807090669870377,0.0591055229306221,0.0955113023519516,0.09562500566244125,0.08266215026378632,0.0850880816578865,0.057128649204969406,0.06573004275560379,0.1015961691737175,0.046096671372652054,0.11960867792367935,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.3790959417819977,0.5569576025009155,0.11909018456935883,0.09026727825403214,0.0838368833065033,0.08524135500192642,0.10529547184705734,0.0829160138964653,0.07349633425474167,0.09160422533750534,0.05032150074839592,0.07215260714292526,0.10051824152469635,0.08150128275156021,0.05926354229450226,0.08960232138633728,0.1157875508069992,0.0899193212389946,0.05278458818793297,0.07315545529127121,0.07438123226165771,0.09105038642883301,0.08214586228132248,0.05148724466562271,0.06950567662715912,0.09493221342563629,0.0392192043364048,0.10946404933929443
1.15e-06,8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8799,0.430590957403183,0.5940176844596863,0.13033324480056763,0.10958380252122879,0.09670894593000412,0.10833338648080826,0.0955069363117218,0.08544953912496567,0.07848190516233444,0.08448038250207901,0.05188519135117531,0.08317942917346954,0.07438463717699051,0.11399266868829727,0.05273621529340744,0.08486853539943695,0.09344512224197388,0.08442209661006927,0.057122137397527695,0.06790105253458023,0.0716620460152626,0.07253126800060272,0.09576422721147537,0.04945681244134903,0.0695117861032486,0.10097680985927582,0.03494258224964142,0.11378774791955948,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8999,0.3829424977302551,0.5413267016410828,0.17974819242954254,0.13161706924438477,0.15045125782489777,0.13335289061069489,0.13979241251945496,0.13873501121997833,0.13280123472213745,0.12707842886447906,0.0855979323387146,0.07937119156122208,0.10679963231086731,0.12760035693645477,0.06052519753575325,0.15106312930583954,0.17502187192440033,0.1317259818315506,0.0774800181388855,0.11481934785842896,0.12111504375934601,0.11667513847351074,0.11192488670349121,0.08051057159900665,0.0714304968714714,0.08009796589612961,0.06178528070449829,0.14116258919239044,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.35876354575157166,0.5404495000839233,0.11138506233692169,0.08297165483236313,0.07769741117954254,0.07865884155035019,0.09575073421001434,0.07923279702663422,0.06528425216674805,0.08394401520490646,0.046797849237918854,0.06762214750051498,0.09157682210206985,0.07571002095937729,0.05448739230632782,0.08242706954479218,0.1094774380326271,0.0842079296708107,0.04697155952453613,0.06721436232328415,0.06665278971195221,0.08245491236448288,0.07496347278356552,0.04662134498357773,0.06530600041151047,0.09024261683225632,0.03597014397382736,0.10232746601104736
1.2000000000000002e-06,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9199,0.40638890862464905,0.5546332001686096,0.18144448101520538,0.14774510264396667,0.13986343145370483,0.1335303783416748,0.14791637659072876,0.09641404449939728,0.07918723672628403,0.0928821861743927,0.09517240524291992,0.1274898797273636,0.12830190360546112,0.1048882007598877,0.07387641817331314,0.11794570833444595,0.12553615868091583,0.10093028098344803,0.08312306553125381,0.07876864075660706,0.11221003532409668,0.11409025639295578,0.10273272544145584,0.07401023060083389,0.08728757500648499,0.10068296641111374,0.06291213631629944,0.1359245926141739,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.3661375939846039,0.5437926054000854,0.11330525577068329,0.08500280976295471,0.0782320648431778,0.07924433797597885,0.10017730295658112,0.07974034547805786,0.07013833522796631,0.08616860210895538,0.050544220954179764,0.06865816563367844,0.09886106103658676,0.07635809481143951,0.05728223919868469,0.08918867260217667,0.11354450136423111,0.08700781315565109,0.050788238644599915,0.07070763409137726,0.0745900571346283,0.08693346381187439,0.07962010055780411,0.04798388481140137,0.06448084861040115,0.09450536966323853,0.03543805703520775,0.10549746453762054
1.25e-06,9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9399,0.3664686977863312,0.5251052975654602,0.14531707763671875,0.11182675510644913,0.10458176583051682,0.11228393018245697,0.13168610632419586,0.08355187624692917,0.08178676664829254,0.08056141436100006,0.05751641467213631,0.07337410002946854,0.0883316621184349,0.08007603138685226,0.06958534568548203,0.10196894407272339,0.11359527707099915,0.1004607155919075,0.056935932487249374,0.06948883086442947,0.08565928786993027,0.07612285763025284,0.08983184397220612,0.06508324295282364,0.08618371933698654,0.09089376032352448,0.047839581966400146,0.1146710067987442,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
