lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
0.0009943333333333334,25224,,,,,,,,,,,,,,,
,25247,0.6591248512268066,0.6542808413505554,0.6731579899787903,0.6541085243225098,0.6584598422050476,0.6516247391700745,0.658459484577179,1051,,,,,,,
,25247,,,,,,,,1051,0.653294563293457,0.654260516166687,0.652554452419281,0.6550893783569336,0.6584526896476746,0.6569973826408386,0.6551081538200378
0.0009942222222222223,25248,,,,,,,,,,,,,,,
,25271,0.6375054717063904,0.6542515754699707,0.6419569253921509,0.6479284167289734,0.6522982120513916,0.6555245518684387,0.6482442021369934,1052,,,,,,,
,25271,,,,,,,,1052,0.6485927104949951,0.6502507925033569,0.6552963256835938,0.6532432436943054,0.6539628505706787,0.6568301916122437,0.6530293822288513
0.000994111111111111,25272,,,,,,,,,,,,,,,
,25295,0.6464505791664124,0.6531524658203125,0.6467922925949097,0.6490535140037537,0.6605788469314575,0.642750084400177,0.6497963070869446,1053,,,,,,,
,25295,,,,,,,,1053,0.6534847617149353,0.6516876220703125,0.6517537832260132,0.6489734053611755,0.6539863348007202,0.6505836248397827,0.6517449617385864
0.000994,25296,,,,,,,,,,,,,,,
,25319,0.6502429842948914,0.6470997929573059,0.652130126953125,0.6503854393959045,0.6637729406356812,0.6562140583992004,0.6533075571060181,1054,,,,,,,
,25319,,,,,,,,1054,0.6487596035003662,0.6551603078842163,0.6522930860519409,0.6506026387214661,0.6518601179122925,0.6535364985466003,0.6520354151725769
0.000993888888888889,25320,,,,,,,,,,,,,,,
,25343,0.6544374227523804,0.6375721096992493,0.6507449746131897,0.6725901365280151,0.6495553851127625,0.6522570252418518,0.6528595685958862,1055,,,,,,,
,25343,,,,,,,,1055,0.6472690105438232,0.6582132577896118,0.6541833281517029,0.654778242111206,0.6584770679473877,0.6501041650772095,0.6538375020027161
0.0009937777777777779,25344,,,,,,,,,,,,,,,
,25367,0.6429174542427063,0.6343016028404236,0.6568303108215332,0.6492015719413757,0.6508792638778687,0.6880536675453186,0.6536973714828491,1056,,,,,,,
,25367,,,,,,,,1056,0.6514473557472229,0.6540798544883728,0.6494030952453613,0.6581251621246338,0.649154782295227,0.6524547338485718,0.6524441242218018
0.0009936666666666668,25368,,,,,,,,,,,,,,,
,25391,0.6638010740280151,0.6557408571243286,0.6623562574386597,0.6522573232650757,0.6586811542510986,0.653611421585083,0.657741367816925,1057,,,,,,,
,25391,,,,,,,,1057,0.6481887102127075,0.6506922841072083,0.6561676263809204,0.6517441272735596,0.6559678316116333,0.6540167331695557,0.65279620885849
0.0009935555555555555,25392,,,,,,,,,,,,,,,
,25415,0.661296010017395,0.6790896654129028,0.6638280749320984,0.6567296981811523,0.6535807251930237,0.6677035093307495,0.6637046337127686,1058,,,,,,,
,25415,,,,,,,,1058,0.6500247120857239,0.6546027064323425,0.6547903418540955,0.6572007536888123,0.6473224759101868,0.6499861478805542,0.6523211598396301
0.0009934444444444446,25416,,,,,,,,,,,,,,,
,25439,0.6594355702400208,0.6418550610542297,0.6431567072868347,0.6526591181755066,0.6449154019355774,0.6506186723709106,0.6487734317779541,1059,,,,,,,
,25439,,,,,,,,1059,0.6442282199859619,0.647028923034668,0.6546093225479126,0.6510844230651855,0.6516798734664917,0.6506664752960205,0.6498828530311584
0.0009933333333333333,25440,,,,,,,,,,,,,,,
,25463,0.6588752865791321,0.6556932330131531,0.6650925278663635,0.6593121886253357,0.6478362679481506,0.6498916149139404,0.6561169028282166,1060,,,,,,,
,25463,,,,,,,,1060,0.6532514095306396,0.654460608959198,0.6554043889045715,0.6522390842437744,0.6500570774078369,0.6519569754600525,0.652894914150238
0.0009932222222222222,25464,,,,,,,,,,,,,,,
,25487,0.6469208598136902,0.6398372650146484,0.6534067392349243,0.6531205773353577,0.6456918716430664,0.6514524817466736,0.6484050154685974,1061,,,,,,,
,25487,,,,,,,,1061,0.6489352583885193,0.6496977806091309,0.6582387089729309,0.658428430557251,0.6553595662117004,0.6464433073997498,0.6528505086898804
0.000993111111111111,25488,,,,,,,,,,,,,,,
,25511,0.6626191735267639,0.6602491140365601,0.6390716433525085,0.645650327205658,0.646647572517395,0.661246657371521,0.652580738067627,1062,,,,,,,
,25511,,,,,,,,1062,0.6561720967292786,0.6553539037704468,0.6512320637702942,0.6540307998657227,0.6524699330329895,0.652972400188446,0.6537052392959595
0.000993,25512,,,,,,,,,,,,,,,
,25535,0.6545950174331665,0.6586300730705261,0.6585558652877808,0.6492576599121094,0.6601410508155823,0.6473271250724792,0.654751181602478,1063,,,,,,,
,25535,,,,,,,,1063,0.6510244607925415,0.6570401787757874,0.6586710214614868,0.6563237905502319,0.6509903073310852,0.6583498120307922,0.6553999185562134
0.0009928888888888889,25536,,,,,,,,,,,,,,,
,25559,0.6488803029060364,0.6673200726509094,0.6434895396232605,0.6340643167495728,0.6535511016845703,0.6462060809135437,0.6489185690879822,1064,,,,,,,
,25559,,,,,,,,1064,0.6561747193336487,0.6580877304077148,0.6552252173423767,0.6506662368774414,0.654606282711029,0.6535778045654297,0.654723048210144
0.0009927777777777778,25560,,,,,,,,,,,,,,,
,25583,0.6500341296195984,0.678147554397583,0.6434904336929321,0.6450676321983337,0.6570046544075012,0.6438766717910767,0.6529368758201599,1065,,,,,,,
,25583,,,,,,,,1065,0.6516253352165222,0.6538163423538208,0.6573090553283691,0.649232804775238,0.6533989310264587,0.6561679244041443,0.6535916924476624
0.0009926666666666667,25584,,,,,,,,,,,,,,,
,25607,0.6563453674316406,0.6511310935020447,0.6495317220687866,0.648750901222229,0.6478053331375122,0.662513017654419,0.6526796221733093,1066,,,,,,,
,25607,,,,,,,,1066,0.649732768535614,0.6532625555992126,0.6573547720909119,0.6521896719932556,0.6480352878570557,0.6521076560020447,0.6521137952804565
0.0009925555555555556,25608,,,,,,,,,,,,,,,
,25631,0.6378269791603088,0.6513257622718811,0.6634857654571533,0.641695499420166,0.6650587916374207,0.6589980125427246,0.6530651450157166,1067,,,,,,,
,25631,,,,,,,,1067,0.6525982618331909,0.6526409983634949,0.6536698937416077,0.6534379720687866,0.6534790396690369,0.6544181108474731,0.6533740758895874
0.0009924444444444445,25632,,,,,,,,,,,,,,,
,25655,0.6598156094551086,0.6564064025878906,0.6526395678520203,0.6457569599151611,0.6438601613044739,0.6674837470054626,0.6543270945549011,1068,,,,,,,
,25655,,,,,,,,1068,0.6544398069381714,0.6546104550361633,0.6597784757614136,0.652001142501831,0.6573444604873657,0.6530258059501648,0.6552000045776367
0.0009923333333333333,25656,,,,,,,,,,,,,,,
,25679,0.6483979821205139,0.643469512462616,0.6399325728416443,0.6525344848632812,0.6359950304031372,0.6634121537208557,0.6472903490066528,1069,,,,,,,
,25679,,,,,,,,1069,0.6568370461463928,0.6506513357162476,0.6549056768417358,0.651528537273407,0.6448981761932373,0.6576192378997803,0.6527400016784668
0.0009922222222222222,25680,,,,,,,,,,,,,,,
,25703,0.642935574054718,0.6525987386703491,0.6563926339149475,0.65195631980896,0.6466366052627563,0.6455782055854797,0.6493496894836426,1070,,,,,,,
,25703,,,,,,,,1070,0.6540427207946777,0.6557766199111938,0.6468921303749084,0.6504553556442261,0.6522011160850525,0.6569052338600159,0.6527122259140015
0.0009921111111111111,25704,,,,,,,,,,,,,,,
,25727,0.6568421125411987,0.6553208231925964,0.6592017412185669,0.6595913171768188,0.6486472487449646,0.6490113735198975,0.6547691226005554,1071,,,,,,,
,25727,,,,,,,,1071,0.6559848189353943,0.6576259732246399,0.6542112827301025,0.6526147127151489,0.649450957775116,0.6514708995819092,0.6535598039627075
0.000992,25728,,,,,,,,,,,,,,,
,25751,0.6522198915481567,0.6526152491569519,0.6514049768447876,0.65193772315979,0.645383358001709,0.6439002752304077,0.6495769023895264,1072,,,,,,,
,25751,,,,,,,,1072,0.651354968547821,0.6574513912200928,0.6550955176353455,0.6549625396728516,0.6574241518974304,0.6585208773612976,0.6558015942573547
0.000991888888888889,25752,,,,,,,,,,,,,,,
,25775,0.6678400635719299,0.6399394869804382,0.6541740894317627,0.6509832739830017,0.6565036773681641,0.6625568866729736,0.6553329229354858,1073,,,,,,,
,25775,,,,,,,,1073,0.6518723368644714,0.6524767279624939,0.6546624302864075,0.6523309350013733,0.655227780342102,0.655022919178009,0.6535988450050354
0.0009917777777777778,25776,,,,,,,,,,,,,,,
,25799,0.650161862373352,0.6635691523551941,0.6412162780761719,0.6409050822257996,0.6589723825454712,0.6549617052078247,0.6516311168670654,1074,,,,,,,
,25799,,,,,,,,1074,0.6528201699256897,0.654653787612915,0.6576098203659058,0.652672290802002,0.6499380469322205,0.6504371166229248,0.6530218720436096
0.0009916666666666667,25800,,,,,,,,,,,,,,,
,25823,0.6537389159202576,0.6435081362724304,0.6479636430740356,0.6657505035400391,0.6398313045501709,0.6549161076545715,0.6509515047073364,1075,,,,,,,
,25823,,,,,,,,1075,0.6534196734428406,0.6616069078445435,0.6539603471755981,0.6501123905181885,0.6553416848182678,0.6534171104431152,0.6546430587768555
0.0009915555555555556,25824,,,,,,,,,,,,,,,
,25847,0.6596835255622864,0.6365104913711548,0.6355754137039185,0.654613196849823,0.6526969075202942,0.6552894711494446,0.6490615010261536,1076,,,,,,,
,25847,,,,,,,,1076,0.657686710357666,0.6538010239601135,0.6584169268608093,0.6485329866409302,0.6535316705703735,0.6493049263954163,0.6535457372665405
0.0009914444444444445,25848,,,,,,,,,,,,,,,
,25871,0.6493388414382935,0.6522794961929321,0.6627220511436462,0.6517053842544556,0.6592013835906982,0.6354314684867859,0.6517797708511353,1077,,,,,,,
,25871,,,,,,,,1077,0.6595085859298706,0.657799243927002,0.6500956416130066,0.6555700898170471,0.6514692902565002,0.6599938273429871,0.655739426612854
0.0009913333333333332,25872,,,,,,,,,,,,,,,
,25895,0.6437459588050842,0.6512203216552734,0.6460627913475037,0.6393133401870728,0.6624996662139893,0.6437281966209412,0.6477617025375366,1078,,,,,,,
,25895,,,,,,,,1078,0.6532986164093018,0.6550875902175903,0.6538037657737732,0.6558070182800293,0.6510264277458191,0.6523682475090027,0.6535652875900269
0.0009912222222222223,25896,,,,,,,,,,,,,,,
,25919,0.6353580355644226,0.6431741118431091,0.6558286547660828,0.6628864407539368,0.6529485583305359,0.6427937746047974,0.6488316059112549,1079,,,,,,,
,25919,,,,,,,,1079,0.6558804512023926,0.6520771384239197,0.6550778150558472,0.6588746905326843,0.6525257229804993,0.6519511342048645,0.6543978452682495
0.0009911111111111112,25920,,,,,,,,,,,,,,,
,25943,0.6425263285636902,0.6585137248039246,0.6668858528137207,0.6540994644165039,0.6672337651252747,0.6613198518753052,0.6584298610687256,1080,,,,,,,
,25943,,,,,,,,1080,0.6554615497589111,0.6493743658065796,0.6516100764274597,0.6567625403404236,0.6513047218322754,0.6521220803260803,0.6527726054191589
0.000991,25944,,,,,,,,,,,,,,,
,25967,0.670499324798584,0.6542935967445374,0.6596044301986694,0.6592808365821838,0.6586729884147644,0.6429976224899292,0.6575582027435303,1081,,,,,,,
,25967,,,,,,,,1081,0.6562934517860413,0.6570250391960144,0.6591436862945557,0.6507191061973572,0.6513059735298157,0.6585453748703003,0.6555054783821106
0.000990888888888889,25968,,,,,,,,,,,,,,,
,25991,0.6534416675567627,0.6601078510284424,0.6510583758354187,0.6491978168487549,0.65367591381073,0.6631412506103516,0.655103862285614,1082,,,,,,,
,25991,,,,,,,,1082,0.6551322937011719,0.6536463499069214,0.6534883975982666,0.6560156345367432,0.6508256196975708,0.6526273488998413,0.6536226272583008
0.0009907777777777777,25992,,,,,,,,,,,,,,,
,26015,0.6575902104377747,0.6729508638381958,0.6390814781188965,0.6483601331710815,0.6525660157203674,0.660097599029541,0.6551077365875244,1083,,,,,,,
,26015,,,,,,,,1083,0.6514226198196411,0.6555013656616211,0.6516939401626587,0.6503482460975647,0.6500011086463928,0.6525745391845703,0.651923656463623
0.0009906666666666668,26016,,,,,,,,,,,,,,,
,26039,0.665619432926178,0.6536585688591003,0.6605105996131897,0.6711476445198059,0.6601449251174927,0.6527958512306213,0.6606462001800537,1084,,,,,,,
,26039,,,,,,,,1084,0.6530225872993469,0.6607055068016052,0.6546563506126404,0.6560834646224976,0.6524926424026489,0.6582601070404053,0.6558700799942017
0.0009905555555555555,26040,,,,,,,,,,,,,,,
,26063,0.6560109257698059,0.6342052817344666,0.6581475734710693,0.6545003652572632,0.6472582221031189,0.6502314805984497,0.6500589847564697,1085,,,,,,,
,26063,,,,,,,,1085,0.6524280309677124,0.6516323685646057,0.6623107194900513,0.6498894691467285,0.6492565274238586,0.6543046236038208,0.6533036231994629
0.0009904444444444444,26064,,,,,,,,,,,,,,,
,26087,0.6588887572288513,0.675853431224823,0.646297037601471,0.6423142552375793,0.6627432703971863,0.6483457088470459,0.6557404398918152,1086,,,,,,,
,26087,,,,,,,,1086,0.6448449492454529,0.6488128900527954,0.6592416167259216,0.6537817716598511,0.6461265087127686,0.6529355049133301,0.6509572267532349
0.0009903333333333333,26088,,,,,,,,,,,,,,,
,26111,0.6400952339172363,0.6548030972480774,0.6681628823280334,0.648160994052887,0.6475879549980164,0.6438121199607849,0.65043705701828,1087,,,,,,,
,26111,,,,,,,,1087,0.6580395102500916,0.6511152982711792,0.6503328680992126,0.6551027297973633,0.651515007019043,0.6497741341590881,0.6526466608047485
0.0009902222222222222,26112,,,,,,,,,,,,,,,
,26135,0.645393431186676,0.6506104469299316,0.6414152979850769,0.6632014513015747,0.6542099118232727,0.6587398648262024,0.6522617340087891,1088,,,,,,,
,26135,,,,,,,,1088,0.6579800844192505,0.6577475070953369,0.6557177901268005,0.6464654803276062,0.6527382731437683,0.651436448097229,0.6536809802055359
0.000990111111111111,26136,,,,,,,,,,,,,,,
,26159,0.6738170385360718,0.6573530435562134,0.6665082573890686,0.6561621427536011,0.6565905213356018,0.6642071008682251,0.6624397039413452,1089,,,,,,,
,26159,,,,,,,,1089,0.6527080535888672,0.6502906084060669,0.6481658816337585,0.6460506319999695,0.6520432829856873,0.6534162163734436,0.650445818901062
0.00099,26160,,,,,,,,,,,,,,,
,26183,0.6346062421798706,0.6550103425979614,0.6468961238861084,0.664157509803772,0.6540437936782837,0.6422420740127563,0.6494926810264587,1090,,,,,,,
,26183,,,,,,,,1090,0.6546586751937866,0.650797963142395,0.6552967429161072,0.6571627855300903,0.6475217342376709,0.6503996849060059,0.652639627456665
0.000989888888888889,26184,,,,,,,,,,,,,,,
,26207,0.6369327902793884,0.6396852135658264,0.6506456732749939,0.6584107875823975,0.6601503491401672,0.639570415019989,0.6475659012794495,1091,,,,,,,
,26207,,,,,,,,1091,0.651821494102478,0.649341344833374,0.6559290289878845,0.6537730097770691,0.6476448774337769,0.6528419852256775,0.6518919467926025
0.0009897777777777778,26208,,,,,,,,,,,,,,,
,26231,0.6674145460128784,0.6432440876960754,0.6452913284301758,0.6564706563949585,0.6437363624572754,0.6659338474273682,0.6536818742752075,1092,,,,,,,
,26231,,,,,,,,1092,0.6533377766609192,0.6566826105117798,0.6496042609214783,0.6486734747886658,0.6500163674354553,0.6549889445304871,0.6522172689437866
0.0009896666666666667,26232,,,,,,,,,,,,,,,
,26255,0.6501237154006958,0.6410763263702393,0.6588310599327087,0.6617048382759094,0.6551030278205872,0.6537256836891174,0.6534274816513062,1093,,,,,,,
,26255,,,,,,,,1093,0.650151789188385,0.6513554453849792,0.6536963582038879,0.6574515700340271,0.6483703255653381,0.6590056419372559,0.6533385515213013
0.0009895555555555556,26256,,,,,,,,,,,,,,,
,26279,0.6576002240180969,0.6576412916183472,0.6397726535797119,0.6669966578483582,0.6697232723236084,0.6679335832595825,0.6599446535110474,1094,,,,,,,
,26279,,,,,,,,1094,0.649476945400238,0.6579103469848633,0.6574401259422302,0.6531678438186646,0.6525554656982422,0.6529142260551453,0.6539108753204346
0.0009894444444444445,26280,,,,,,,,,,,,,,,
,26303,0.643887460231781,0.6563823819160461,0.6616359949111938,0.6562955379486084,0.6468330025672913,0.6617477536201477,0.6544637084007263,1095,,,,,,,
,26303,,,,,,,,1095,0.649870753288269,0.6505895256996155,0.6526533961296082,0.6568188667297363,0.6502284407615662,0.6535831093788147,0.6522907018661499
0.0009893333333333334,26304,,,,,,,,,,,,,,,
,26327,0.6619642376899719,0.6538169384002686,0.6668097972869873,0.6638622879981995,0.6429465413093567,0.6376243233680725,0.6545040607452393,1096,,,,,,,
,26327,,,,,,,,1096,0.6512543559074402,0.6573373675346375,0.6553837656974792,0.6495704650878906,0.6535963416099548,0.6560757160186768,0.6538696885108948
0.0009892222222222223,26328,,,,,,,,,,,,,,,
,26351,0.6555243134498596,0.6713141798973083,0.6517286896705627,0.6535477638244629,0.642238199710846,0.6538931727409363,0.6547077298164368,1097,,,,,,,
,26351,,,,,,,,1097,0.6577164530754089,0.6554993391036987,0.6488227248191833,0.6547620296478271,0.6501502394676208,0.6538779139518738,0.6534714698791504
0.0009891111111111112,26352,,,,,,,,,,,,,,,
,26375,0.643805205821991,0.6208285093307495,0.6601263880729675,0.644102156162262,0.643709123134613,0.6493380069732666,0.6436516046524048,1098,,,,,,,
,26375,,,,,,,,1098,0.6558892130851746,0.6447461247444153,0.6565583348274231,0.6548812985420227,0.6505349278450012,0.6584927439689636,0.6535171270370483
0.000989,26376,,,,,,,,,,,,,,,
,26399,0.6509716510772705,0.6320738792419434,0.6522388458251953,0.6513357758522034,0.6579591035842896,0.660578191280365,0.6508595943450928,1099,,,,,,,
,26399,,,,,,,,1099,0.6537531614303589,0.6560231447219849,0.6561582684516907,0.6592094898223877,0.6490784287452698,0.6530419588088989,0.6545440554618835
0.000988888888888889,26400,,,,,,,,,,,,,,,
,26423,0.6657405495643616,0.6656205058097839,0.6551141142845154,0.6539977788925171,0.6470186710357666,0.6509779095649719,0.6564115881919861,1100,,,,,,,
,26423,,,,,,,,1100,0.6494271159172058,0.6541137099266052,0.6516000032424927,0.6510806083679199,0.6510030031204224,0.6494035720825195,0.6511046886444092
0.0009887777777777779,26424,,,,,,,,,,,,,,,
,26447,0.6706231236457825,0.6631544828414917,0.6450316309928894,0.640434980392456,0.6414721012115479,0.6820159554481506,0.6571220755577087,1101,,,,,,,
,26447,,,,,,,,1101,0.6571547985076904,0.6534020304679871,0.6466130614280701,0.6587074398994446,0.6537573933601379,0.6546802520751953,0.6540524959564209
0.0009886666666666668,26448,,,,,,,,,,,,,,,
,26471,0.6439024806022644,0.6542326211929321,0.6344515085220337,0.6381866931915283,0.655971348285675,0.6505105495452881,0.6462092399597168,1102,,,,,,,
,26471,,,,,,,,1102,0.6531484723091125,0.6564350724220276,0.6499227285385132,0.6517934203147888,0.6505642533302307,0.6489362716674805,0.6518000364303589
0.0009885555555555555,26472,,,,,,,,,,,,,,,
,26495,0.6349133849143982,0.6525829434394836,0.6464791893959045,0.6599693894386292,0.6524112224578857,0.6499908566474915,0.6493911743164062,1103,,,,,,,
,26495,,,,,,,,1103,0.6520076990127563,0.6530663371086121,0.6544793844223022,0.6556991338729858,0.6470609307289124,0.6517361402511597,0.6523416042327881
0.0009884444444444446,26496,,,,,,,,,,,,,,,
,26519,0.6522724628448486,0.6486223340034485,0.6789612174034119,0.6424151659011841,0.6352242827415466,0.6454012393951416,0.6504827737808228,1104,,,,,,,
,26519,,,,,,,,1104,0.6576105356216431,0.65321284532547,0.6496555805206299,0.6539563536643982,0.6538234353065491,0.6494075655937195,0.6529443860054016
0.0009883333333333333,26520,,,,,,,,,,,,,,,
,26543,0.6479426622390747,0.6463417410850525,0.6392051577568054,0.660118818283081,0.6454612016677856,0.6487026810646057,0.6479620933532715,1105,,,,,,,
,26543,,,,,,,,1105,0.6555333137512207,0.6493366360664368,0.655354380607605,0.6512245535850525,0.6608689427375793,0.6552954316139221,0.6546022295951843
0.0009882222222222221,26544,,,,,,,,,,,,,,,
,26567,0.6504905223846436,0.6470558643341064,0.6497771739959717,0.6378080248832703,0.6664494276046753,0.663027286529541,0.652434766292572,1106,,,,,,,
,26567,,,,,,,,1106,0.6542463302612305,0.6559553146362305,0.6520405411720276,0.6533094048500061,0.6544751524925232,0.656366229057312,0.6543988585472107
0.0009881111111111113,26568,,,,,,,,,,,,,,,
,26591,0.6430037021636963,0.6465339660644531,0.6532360911369324,0.6568565368652344,0.6693205833435059,0.668641984462738,0.6562654972076416,1107,,,,,,,
,26591,,,,,,,,1107,0.6527693867683411,0.6525578498840332,0.650484561920166,0.6515251398086548,0.6590560078620911,0.6540414690971375,0.6534057259559631
0.000988,26592,,,,,,,,,,,,,,,
,26615,0.6526743173599243,0.6492627263069153,0.6610174775123596,0.6682340502738953,0.6338068246841431,0.6541117429733276,0.6531845331192017,1108,,,,,,,
,26615,,,,,,,,1108,0.6570243835449219,0.6524717807769775,0.6579810380935669,0.656146764755249,0.6542844772338867,0.6547918915748596,0.6554501056671143
0.0009878888888888888,26616,,,,,,,,,,,,,,,
,26639,0.6539650559425354,0.6654440760612488,0.6499489545822144,0.6495180130004883,0.6683967113494873,0.6606783270835876,0.657991886138916,1109,,,,,,,
,26639,,,,,,,,1109,0.6522238850593567,0.6555696725845337,0.6472457051277161,0.6618607044219971,0.6543217897415161,0.6572180986404419,0.654740035533905
0.0009877777777777777,26640,,,,,,,,,,,,,,,
,26663,0.6583414673805237,0.6496458649635315,0.671891450881958,0.6408273577690125,0.6469728350639343,0.6553715467453003,0.6538417935371399,1110,,,,,,,
,26663,,,,,,,,1110,0.6554476022720337,0.6456841230392456,0.659521222114563,0.6506325006484985,0.6507226824760437,0.6514977216720581,0.6522510051727295
0.0009876666666666666,26664,,,,,,,,,,,,,,,
,26687,0.6587677597999573,0.6445978283882141,0.6541211009025574,0.6308231353759766,0.6687555313110352,0.6517795324325562,0.6514741778373718,1111,,,,,,,
,26687,,,,,,,,1111,0.6592194437980652,0.649724006652832,0.6513487696647644,0.6455112099647522,0.6562495827674866,0.6543445587158203,0.6527329683303833
0.0009875555555555555,26688,,,,,,,,,,,,,,,
,26711,0.6578124165534973,0.6344637274742126,0.6558820009231567,0.6413706541061401,0.652847945690155,0.6640930771827698,0.6510783433914185,1112,,,,,,,
,26711,,,,,,,,1112,0.6538724303245544,0.652978241443634,0.6522890329360962,0.6552967429161072,0.6474822163581848,0.6500468850135803,0.6519942283630371
0.0009874444444444444,26712,,,,,,,,,,,,,,,
,26735,0.6478720307350159,0.6517786383628845,0.6521679759025574,0.6511029005050659,0.6641175150871277,0.6417761445045471,0.6514692306518555,1113,,,,,,,
,26735,,,,,,,,1113,0.6521042585372925,0.6482492089271545,0.650785505771637,0.6617845296859741,0.6533969640731812,0.6503482460975647,0.652778148651123
0.0009873333333333333,26736,,,,,,,,,,,,,,,
,26759,0.6458107829093933,0.6621914505958557,0.6522493958473206,0.6506341099739075,0.6492049694061279,0.6636212468147278,0.6539520621299744,1114,,,,,,,
,26759,,,,,,,,1114,0.6596367955207825,0.6562777757644653,0.6591562032699585,0.6503318548202515,0.6503062844276428,0.6598043441772461,0.6559188961982727
0.0009872222222222222,26760,,,,,,,,,,,,,,,
,26783,0.6564791202545166,0.6681862473487854,0.6394469738006592,0.6353921294212341,0.6513254642486572,0.6529154777526855,0.6506242752075195,1115,,,,,,,
,26783,,,,,,,,1115,0.6572880744934082,0.6537024974822998,0.6503929495811462,0.6540160775184631,0.6437423825263977,0.6473727226257324,0.6510857939720154
0.0009871111111111111,26784,,,,,,,,,,,,,,,
,26807,0.666481614112854,0.6450477242469788,0.6562929749488831,0.6607680916786194,0.6723181009292603,0.635835587978363,0.6561240553855896,1116,,,,,,,
,26807,,,,,,,,1116,0.6493425369262695,0.6546095609664917,0.6525834798812866,0.6506350636482239,0.655110239982605,0.6551731824874878,0.652908980846405
0.000987,26808,,,,,,,,,,,,,,,
,26831,0.647263765335083,0.6591176390647888,0.6455521583557129,0.6588267683982849,0.641964316368103,0.6655293107032776,0.6530423164367676,1117,,,,,,,
,26831,,,,,,,,1117,0.6521289348602295,0.649779200553894,0.6532226800918579,0.6516992449760437,0.6527021527290344,0.6578235626220703,0.6528926491737366
0.000986888888888889,26832,,,,,,,,,,,,,,,
,26855,0.6589159369468689,0.6573526859283447,0.6606191992759705,0.6454532742500305,0.6405631303787231,0.6641334891319275,0.6545063257217407,1118,,,,,,,
,26855,,,,,,,,1118,0.6498867869377136,0.653857409954071,0.6519066691398621,0.6488460302352905,0.6539613008499146,0.6519315838813782,0.6517316102981567
0.0009867777777777778,26856,,,,,,,,,,,,,,,
,26879,0.654510498046875,0.6514579057693481,0.6697754859924316,0.6408528685569763,0.6609195470809937,0.6648609638214111,0.6570628881454468,1119,,,,,,,
,26879,,,,,,,,1119,0.6530658006668091,0.6538386344909668,0.6500067114830017,0.6509702801704407,0.6561855673789978,0.652825117111206,0.6528154015541077
0.0009866666666666667,26880,,,,,,,,,,,,,,,
,26903,0.6608712673187256,0.6510447859764099,0.6739230155944824,0.6472371816635132,0.6473785042762756,0.6710846424102783,0.6585899591445923,1120,,,,,,,
,26903,,,,,,,,1120,0.6514866948127747,0.6530198454856873,0.650130569934845,0.6531233787536621,0.6566073298454285,0.655102550983429,0.6532450914382935
0.0009865555555555556,26904,,,,,,,,,,,,,,,
,26927,0.6456096768379211,0.6578913331031799,0.6358581781387329,0.6381018757820129,0.6467834115028381,0.6658694744110107,0.648352324962616,1121,,,,,,,
,26927,,,,,,,,1121,0.654954731464386,0.6500686407089233,0.653424859046936,0.6539624333381653,0.6557192802429199,0.654425323009491,0.653759241104126
0.0009864444444444445,26928,,,,,,,,,,,,,,,
,26951,0.6480311155319214,0.6675251126289368,0.6451160907745361,0.6577178835868835,0.6636917591094971,0.654509961605072,0.6560987234115601,1122,,,,,,,
,26951,,,,,,,,1122,0.6523885130882263,0.6528569459915161,0.6604336500167847,0.6489489078521729,0.660127580165863,0.6524778008460999,0.6545389294624329
0.0009863333333333332,26952,,,,,,,,,,,,,,,
,26975,0.6522833108901978,0.6556743383407593,0.6560103297233582,0.6346367597579956,0.6441122889518738,0.6479318141937256,0.6484414935112,1123,,,,,,,
,26975,,,,,,,,1123,0.6502629518508911,0.6517302393913269,0.6548404693603516,0.6470214128494263,0.6546780467033386,0.6456820964813232,0.6507025361061096
0.0009862222222222223,26976,,,,,,,,,,,,,,,
,26999,0.6452296376228333,0.6509149074554443,0.641695499420166,0.6733394265174866,0.6415119171142578,0.651106059551239,0.650632917881012,1124,,,,,,,
,26999,,,,,,,,1124,0.6495970487594604,0.6462279558181763,0.6590061783790588,0.6546407341957092,0.6484296917915344,0.6517678499221802,0.6516116261482239
0.0009861111111111112,27000,,,,,,,,,,,,,,,
,27023,0.6645837426185608,0.663458526134491,0.6545273661613464,0.6527515649795532,0.653116762638092,0.6516790986061096,0.6566861867904663,1125,,,,,,,
,27023,,,,,,,,1125,0.6495534181594849,0.6556407809257507,0.656139075756073,0.6578908562660217,0.6526319980621338,0.6579734683036804,0.6549715995788574
0.0009860000000000001,27024,,,,,,,,,,,,,,,
,27047,0.6624761819839478,0.6324753165245056,0.6470980644226074,0.6600584387779236,0.6503440737724304,0.6566401720046997,0.6515153646469116,1126,,,,,,,
,27047,,,,,,,,1126,0.6524731516838074,0.6515888571739197,0.6533414721488953,0.6538697481155396,0.6564305424690247,0.648627758026123,0.6527219414710999
0.000985888888888889,27048,,,,,,,,,,,,,,,
,27071,0.6494596600532532,0.6426727175712585,0.6588042974472046,0.6438524723052979,0.6372613906860352,0.6615622639656067,0.6489354968070984,1127,,,,,,,
,27071,,,,,,,,1127,0.6507282853126526,0.6532670259475708,0.6565324664115906,0.6549996137619019,0.6575424075126648,0.6512865424156189,0.6540594100952148
